sembrada,cosechada,siniestrada,volumenproduccion,latitud,longitud,altitud,cicloproductivo_Otoño-Invierno,cicloproductivo_Perennes,cicloproductivo_Primavera-Verano,modalidad_Riego,modalidad_Temporal,cultivo_Avena forrajera en verde,cultivo_Frijol,cultivo_Maíz grano,cultivo_Pastos y praderas,cultivo_Tomate rojo (jitomate),K=8 Cluster Labels,rendimiento,estado
122.0,122.0,0.0,78.2,18.604315,-90.732001,84.0,1,0,0,0,1,0,1,0,0,0,3,0.64,Campeche
147.0,147.0,0.0,94.08,20.477393,-97.008451,1.0,0,0,1,0,1,0,1,0,0,0,1,0.64,Veracruz
45.0,45.0,0.0,369.0,21.846907,-102.718751,1632.0,0,0,1,1,0,0,0,1,0,0,2,8.2,Aguascalientes
128.0,128.0,0.0,2483.2,26.840278,-100.663889,422.0,0,1,0,1,0,0,0,0,1,0,6,19.4,Coahuila
200.0,200.0,0.0,5084.0,20.623333,-103.245556,1653.0,0,1,0,0,1,0,0,0,1,0,6,25.42,Jalisco
150.0,150.0,0.0,1935.0,19.932365,-97.960244,2030.0,0,0,1,0,1,1,0,0,0,0,5,12.9,Puebla
395.0,395.0,0.0,380.39,16.727756,-97.019211,2257.0,0,0,1,0,1,0,0,1,0,0,2,0.96,Oaxaca
84.0,84.0,0.0,2377.2,18.835926,-97.547507,2190.0,0,0,1,1,0,1,0,0,0,0,5,28.3,Puebla
230.0,230.0,0.0,5393.5,20.783717000000003,-98.828861,1605.0,0,1,0,0,1,0,0,0,1,0,6,23.45,Hidalgo
359.0,359.0,0.0,340.0,18.168857,-93.020043,9.0,0,0,1,0,1,0,0,1,0,0,2,0.95,Tabasco
287.0,287.0,0.0,2554.3,21.048538,-89.073709,8.0,0,1,0,0,1,0,0,0,1,0,6,8.9,Yucatán
97.5,97.5,0.0,317.85,23.690449,-100.886253,2699.0,0,0,1,1,0,0,0,1,0,0,2,3.26,San Luis Potosí
102.5,102.5,0.0,440.75,18.952342,-99.497565,1765.0,1,0,0,1,0,0,0,1,0,0,3,4.3,México
208.0,208.0,0.0,357.0,19.866186,-96.776227,440.0,0,0,1,0,1,0,0,1,0,0,2,1.72,Veracruz
150.0,150.0,0.0,122.0,18.493889000000003,-88.297899,2.0,1,0,0,1,0,0,1,0,0,0,3,0.81,Quintana Roo
425.0,390.0,35.0,136.5,20.221374,-98.911089,2030.0,0,0,1,0,1,0,1,0,0,0,1,0.35,Hidalgo
207.0,207.0,0.0,2607.72,28.347222,-100.854167,378.0,0,1,0,0,1,0,0,0,1,0,6,12.6,Coahuila
118.0,118.0,0.0,102.66,17.222609,-100.632378,23.0,0,0,1,0,1,0,1,0,0,0,1,0.87,Guerrero
97.04,97.04,0.0,94.23,19.119228,-97.708445,2427.0,0,0,1,0,1,0,1,0,0,0,1,0.97,Puebla
58.0,58.0,0.0,342.2,18.835526,-96.39542,37.0,0,0,1,1,0,0,0,1,0,0,2,5.9,Veracruz
1.0,1.0,0.0,190.0,19.538764,-97.983191,2525.0,0,0,1,1,0,0,0,0,0,1,4,190.0,Tlaxcala
34.0,34.0,0.0,2307.6,22.149202,-102.276542,1912.0,0,1,0,1,0,0,0,0,1,0,6,67.87,Aguascalientes
350.0,350.0,0.0,326.0,16.623314999999998,-97.844498,829.0,0,0,1,0,1,0,0,1,0,0,2,0.93,Oaxaca
390.0,390.0,0.0,343.0,18.168857,-93.020043,9.0,1,0,0,0,1,0,0,1,0,0,3,0.88,Tabasco
121.0,121.0,0.0,423.5,19.350286,-98.169569,2299.0,0,0,1,1,0,0,0,1,0,0,2,3.5,Tlaxcala
50.0,50.0,0.0,331.5,20.576389,-104.377222,1491.0,1,0,0,1,0,0,0,1,0,0,3,6.63,Jalisco
42.5,42.5,0.0,4377.5,26.401018,-99.026109,57.0,0,1,0,1,0,0,0,0,1,0,6,103.0,Tamaulipas
116.5,114.0,0.0,1582.32,18.512364,-99.887018,1783.0,0,1,0,0,1,0,0,0,1,0,6,13.88,Guerrero
10.87,10.87,0.0,217.18,17.594232,-99.177682,1406.0,1,0,0,1,0,0,0,0,0,1,4,19.98,Guerrero
70.0,70.0,0.0,126.0,18.977759,-98.448219,2153.0,0,0,1,1,0,0,1,0,0,0,1,1.8,Puebla
70.0,70.0,0.0,119.0,19.094434,-96.33323,49.0,1,0,0,1,0,0,1,0,0,0,3,1.7,Veracruz
360.0,296.0,64.0,3256.0,23.690449,-100.886253,2699.0,1,0,0,0,1,1,0,0,0,0,5,11.0,San Luis Potosí
18.0,18.0,0.0,327.6,19.826306,-101.038485,1844.0,1,0,0,1,0,0,0,0,0,1,4,18.2,Michoacán
0.85,0.85,0.0,190.15,16.921860000000002,-96.362155,1681.0,1,0,0,1,0,0,0,0,0,1,4,223.71,Oaxaca
452.5,387.5,65.0,383.63,16.100539,-96.220682,2020.0,0,0,1,0,1,0,0,1,0,0,2,0.99,Oaxaca
341.0,341.0,0.0,371.69,16.094004,-96.466409,2584.0,0,0,1,0,1,0,0,1,0,0,2,1.09,Oaxaca
220.0,220.0,0.0,319.0,21.286471,-97.791205,223.0,1,0,0,0,1,0,0,1,0,0,3,1.45,Veracruz
77.0,77.0,0.0,3395.7,29.858624,-110.241058,607.0,1,0,0,1,0,1,0,0,0,0,7,44.1,Sonora
270.0,270.0,0.0,321.3,17.446267000000002,-96.184656,1365.0,1,0,0,0,1,0,0,1,0,0,3,1.19,Oaxaca
120.0,120.0,0.0,1980.0,22.664371,-102.109923,2116.0,0,0,1,1,0,1,0,0,0,0,5,16.5,Zacatecas
79.5,79.5,0.0,96.2,18.867233,-99.8938,1962.0,0,0,1,0,1,0,1,0,0,0,1,1.21,México
306.0,160.0,146.0,312.0,16.50384,-95.057045,22.0,1,0,0,1,0,0,0,1,0,0,3,1.95,Oaxaca
165.0,165.0,0.0,3349.5,23.731111,-103.987778,1921.0,1,0,0,1,0,1,0,0,0,0,5,20.3,Durango
146.0,141.0,0.0,1395.9,17.714089,-98.934908,1477.0,0,1,0,0,1,0,0,0,1,0,6,9.9,Guerrero
97.0,97.0,0.0,90.21,18.51776,-97.056127,2350.0,0,0,1,0,1,0,1,0,0,0,1,0.93,Veracruz
88.0,88.0,0.0,388.96,19.356219,-90.723891,10.0,1,0,0,1,0,0,0,1,0,0,3,4.42,Campeche
0.75,0.75,0.0,183.55,16.727756,-97.019211,2257.0,0,0,1,1,0,0,0,0,0,1,4,244.73,Oaxaca
219.0,219.0,0.0,113.88,16.792614,-95.368056,588.0,0,0,1,0,1,0,1,0,0,0,1,0.52,Oaxaca
35.0,35.0,0.0,77.0,23.287626,-106.068611,122.0,1,0,0,1,0,0,1,0,0,0,7,2.2,Sinaloa
0.55,0.55,0.0,145.75,16.803228,-96.68464,1498.0,0,0,1,1,0,0,0,0,0,1,4,265.0,Oaxaca
14.0,14.0,0.0,204.4,22.183633,-97.836676,3.0,0,0,1,0,1,0,0,0,0,1,4,14.6,Veracruz
181.0,181.0,0.0,8072.6,20.484868,-99.218774,1682.0,0,0,1,1,0,1,0,0,0,0,5,44.6,Hidalgo
65.0,65.0,0.0,328.9,19.6,-103.914444,737.0,0,0,1,1,0,0,0,1,0,0,2,5.06,Jalisco
107.0,107.0,0.0,328.49,16.551674,-92.807508,403.0,1,0,0,1,0,0,0,1,0,0,3,3.07,Chiapas
120.0,120.0,0.0,2100.0,30.480123,-108.940919,1000.0,1,0,0,1,0,0,0,0,1,0,7,17.5,Sonora
38.0,38.0,0.0,361.0,32.641176,-115.475579,1.0,0,0,1,1,0,0,0,1,0,0,7,9.5,Baja California
120.0,120.0,0.0,4320.0,30.375704,-107.948805,1475.0,0,1,0,1,0,0,0,0,1,0,6,36.0,Chihuahua
82.0,82.0,0.0,385.4,18.594736,-98.844357,1156.0,0,0,1,1,0,0,0,1,0,0,2,4.7,Morelos
111.14,111.14,0.0,94.9,19.089913,-97.540916,2437.0,0,0,1,0,1,0,1,0,0,0,1,0.85,Puebla
49.0,49.0,0.0,97.53,20.020856,-102.595779,1523.0,0,0,1,0,1,0,1,0,0,0,1,1.99,Michoacán
385.0,264.0,121.0,108.24,23.374425,-100.757897,1637.0,0,0,1,0,1,0,1,0,0,0,1,0.41,San Luis Potosí
70.0,70.0,0.0,374.5,21.263056,-102.777778,1747.0,0,0,1,1,0,0,0,1,0,0,2,5.35,Jalisco
13.5,13.5,0.0,248.4,18.769983,-99.360265,1004.0,0,0,1,0,1,0,0,0,0,1,4,18.4,Morelos
109.0,109.0,0.0,321.55,18.432344,-95.733279,0.0,1,0,0,0,1,0,0,1,0,0,3,2.95,Veracruz
10.0,10.0,0.0,175.0,19.053867,-101.419531,725.0,1,0,0,1,0,0,0,0,0,1,4,17.5,Michoacán
96.18,96.18,0.0,77.2,19.719167,-104.605,446.0,1,0,0,0,1,0,1,0,0,0,3,0.8,Jalisco
400.0,400.0,0.0,135.3,20.092516,-99.122185,2143.0,0,0,1,0,1,0,1,0,0,0,1,0.34,Hidalgo
214.5,214.5,0.0,388.25,19.974047,-98.861883,2360.0,0,0,1,0,1,0,0,1,0,0,2,1.81,Hidalgo
1.0,1.0,0.0,197.0,19.324586,-97.659159,2370.0,0,0,1,1,0,0,0,0,0,1,4,197.0,Tlaxcala
187.0,187.0,0.0,4207.5,21.356389,-101.929167,1876.0,0,1,0,0,1,0,0,0,1,0,6,22.5,Jalisco
0.99,0.99,0.0,195.15,16.629959,-96.799658,1481.0,0,0,1,1,0,0,0,0,0,1,4,197.12,Oaxaca
130.0,130.0,0.0,2730.0,21.121972,-101.6832,1800.0,1,0,0,1,0,1,0,0,0,0,5,21.0,Guanajuato
138.5,138.5,0.0,1889.14,19.255202,-97.183893,2183.0,0,0,1,0,1,1,0,0,0,0,5,13.64,Puebla
83.68,83.68,0.0,379.07,19.719167,-104.605,446.0,1,0,0,0,1,0,0,1,0,0,3,4.53,Jalisco
370.0,370.0,0.0,307.1,16.508444,-95.925591,895.0,0,0,1,0,1,0,0,1,0,0,2,0.83,Oaxaca
69.0,69.0,0.0,1898.0,21.042823,-89.329891,8.0,0,1,0,1,0,0,0,0,1,0,6,27.51,Yucatán
385.5,385.5,0.0,373.94,16.215636,-96.50758,2014.0,0,0,1,0,1,0,0,1,0,0,2,0.97,Oaxaca
85.0,85.0,0.0,89.25,20.093333,-103.38,1378.0,0,0,1,0,1,0,1,0,0,0,1,1.05,Jalisco
896.0,896.0,0.0,5555.0,21.650007,-99.818685,899.0,0,1,0,0,1,0,0,0,1,0,6,6.2,San Luis Potosí
304.0,304.0,0.0,91.19,18.793291,-97.66287,2110.0,0,0,1,0,1,0,1,0,0,0,1,0.3,Puebla
210.5,210.5,0.0,1959.76,18.736994,-97.422096,2284.0,0,0,1,0,1,1,0,0,0,0,5,9.31,Puebla
83.0,83.0,0.0,2311.91,26.901242,-101.417224,606.0,0,1,0,1,0,0,0,0,1,0,6,27.85,Coahuila
16.0,16.0,0.0,182.4,18.718763,-97.302837,1659.0,0,0,1,1,0,0,0,0,0,1,4,11.4,Veracruz
0.85,0.85,0.0,215.52,16.407408,-96.719672,1519.0,0,0,1,1,0,0,0,0,0,1,4,253.55,Oaxaca
128.0,128.0,0.0,108.8,15.926334,-96.491919,453.0,0,0,1,0,1,0,1,0,0,0,1,0.85,Oaxaca
342.0,217.0,125.0,2712.5,22.151655,-100.976958,1864.0,0,0,1,0,1,1,0,0,0,0,5,12.5,San Luis Potosí
75.0,75.0,0.0,2400.0,14.94019,-92.16897,312.0,0,1,0,1,0,0,0,0,1,0,6,32.0,Chiapas
110.0,110.0,0.0,92.4,19.051157,-96.984325,1341.0,0,0,1,0,1,0,1,0,0,0,1,0.84,Veracruz
164.0,164.0,0.0,86.7,18.606807,-96.687534,219.0,0,0,1,0,1,0,1,0,0,0,1,0.53,Veracruz
150.5,150.5,0.0,2829.4,18.71867,-99.775622,2051.0,0,1,0,0,1,0,0,0,1,0,6,18.8,México
225.0,225.0,0.0,303.75,16.472824,-94.828939,10.0,0,0,1,0,1,0,0,1,0,0,2,1.35,Oaxaca
105.0,105.0,0.0,1837.5,22.272187,-101.986564,2029.0,0,0,1,1,0,1,0,0,0,0,5,17.5,Zacatecas
121.0,121.0,0.0,2369.18,26.441562,-105.506439,1727.0,0,0,1,1,0,1,0,0,0,0,5,19.58,Durango
83.0,83.0,0.0,83.0,28.372695,-108.925906,1535.0,0,0,1,0,1,0,1,0,0,0,1,1.0,Sonora
100.5,100.5,0.0,422.1,18.641787,-98.370789,1355.0,1,0,0,1,0,0,0,1,0,0,3,4.2,Puebla
108.0,108.0,0.0,166.0,20.091614,-99.221593,2062.0,0,0,1,1,0,0,1,0,0,0,1,1.54,Hidalgo
379.0,379.0,0.0,280.58,20.79644,-89.036519,16.0,0,0,1,0,1,0,0,1,0,0,2,0.74,Yucatán
1.0,1.0,0.0,193.0,19.477438,-97.919105,2682.0,0,0,1,1,0,0,0,0,0,1,4,193.0,Tlaxcala
96.0,96.0,0.0,78.72,18.530111,-92.652187,2.0,1,0,0,0,1,0,1,0,0,0,3,0.82,Tabasco
151.0,121.0,0.0,2299.0,20.872096,-88.988792,19.0,0,1,0,1,0,0,0,0,1,0,6,19.0,Yucatán
220.0,220.0,0.0,90.2,17.728320999999998,-92.016366,10.0,1,0,0,0,1,0,1,0,0,0,3,0.41,Chiapas
0.55,0.55,0.0,100.5,18.493889000000003,-88.297899,2.0,1,0,0,1,0,0,0,0,0,1,4,182.73,Quintana Roo
5.1,5.1,0.0,174.68,17.409167,-99.240833,860.0,0,0,1,1,0,0,0,0,0,1,4,34.25,Guerrero
132.0,132.0,0.0,323.4,19.420888,-102.062799,1640.0,1,0,0,1,0,0,0,1,0,0,3,2.45,Michoacán
372.0,372.0,0.0,301.32,16.267321,-95.592522,1599.0,0,0,1,0,1,0,0,1,0,0,2,0.81,Oaxaca
150.0,150.0,0.0,2100.0,19.496252,-101.332851,2075.0,1,0,0,0,1,1,0,0,0,0,5,14.0,Michoacán
350.0,350.0,0.0,2100.0,22.442701,-101.908896,2191.0,0,0,1,0,1,1,0,0,0,0,5,6.0,Zacatecas
270.0,270.0,0.0,299.97,20.091336,-97.796168,608.0,0,0,1,0,1,0,0,1,0,0,2,1.11,Puebla
112.0,112.0,0.0,308.0,16.459666,-97.953989,444.0,1,0,0,0,1,0,0,1,0,0,3,2.75,Oaxaca
72.0,72.0,0.0,381.6,19.915397,-98.668131,2456.0,0,0,1,1,0,0,0,1,0,0,2,5.3,Hidalgo
60.0,60.0,0.0,3099.0,21.1825,-102.887222,1825.0,0,1,0,1,0,0,0,0,1,0,6,51.65,Jalisco
100.0,100.0,0.0,80.0,16.116716,-92.687934,539.0,1,0,0,1,0,0,1,0,0,0,3,0.8,Chiapas
72.0,72.0,0.0,276.0,23.061591,-109.694749,16.0,1,0,0,1,0,0,0,1,0,0,7,3.83,Baja California Sur
104.0,104.0,0.0,1982.2,19.955269,-100.164457,2497.0,1,0,0,1,0,1,0,0,0,0,5,19.06,Michoacán
242.5,242.5,0.0,315.25,19.611304,-96.95028,1365.0,0,0,1,0,1,0,0,1,0,0,2,1.3,Veracruz
190.0,190.0,0.0,104.5,30.887258000000003,-108.18985,1371.0,0,0,1,0,1,0,1,0,0,0,7,0.55,Chihuahua
117.0,117.0,0.0,3174.21,23.47353,-104.396744,1404.0,1,0,0,1,0,0,0,0,1,0,7,27.13,Durango
355.0,355.0,0.0,315.0,16.918901,-97.492166,1750.0,0,0,1,0,1,0,0,1,0,0,2,0.89,Oaxaca
110.0,110.0,0.0,1815.0,22.571967,-102.252934,2045.0,0,0,1,1,0,1,0,0,0,0,5,16.5,Zacatecas
268.0,268.0,0.0,86.0,28.148384000000004,-108.523238,748.0,0,0,1,0,1,0,1,0,0,0,1,0.32,Chihuahua
105.0,105.0,0.0,3255.0,19.420888,-102.062799,1640.0,0,1,0,0,1,0,0,0,1,0,6,31.0,Michoacán
52.0,52.0,0.0,338.0,21.671126,-103.327625,1703.0,0,0,1,1,0,0,0,1,0,0,2,6.5,Zacatecas
94.0,94.0,0.0,329.0,19.406446,-96.35996,6.0,0,0,1,0,1,0,0,1,0,0,2,3.5,Veracruz
500.0,500.0,0.0,125.0,21.121972,-101.6832,1800.0,0,0,1,0,1,0,1,0,0,0,1,0.25,Guanajuato
412.0,348.0,64.0,320.0,17.432628,-97.610076,2243.0,0,0,1,0,1,0,0,1,0,0,2,0.92,Oaxaca
155.0,155.0,0.0,79.0,17.98943,-93.376856,19.0,1,0,0,0,1,0,1,0,0,0,3,0.51,Tabasco
125.0,125.0,0.0,300.0,16.613734,-98.156092,422.0,1,0,0,0,1,0,0,1,0,0,3,2.4,Oaxaca
1711.0,736.0,975.0,390.08,25.543234,-100.950782,1393.0,0,0,1,0,1,0,0,1,0,0,2,0.53,Coahuila
194.0,194.0,0.0,117.5,16.873376999999998,-97.576609,2198.0,0,0,1,0,1,0,1,0,0,0,1,0.61,Oaxaca
130.0,130.0,0.0,2080.0,19.703384,-101.192046,1920.0,1,0,0,1,0,1,0,0,0,0,5,16.0,Michoacán
5.0,5.0,0.0,325.0,27.081598,-109.445546,40.0,1,0,0,1,0,0,0,0,0,1,7,65.0,Sonora
235.0,235.0,0.0,153.08,18.505371,-89.397276,263.0,1,0,0,0,1,0,1,0,0,0,3,0.65,Campeche
10.11,10.11,0.0,189.36,17.714089,-98.934908,1477.0,0,0,1,0,1,0,0,0,0,1,4,18.73,Guerrero
198.0,198.0,0.0,3366.0,23.57983,-103.247479,2038.0,1,0,0,1,0,1,0,0,0,0,5,17.0,Zacatecas
121.0,121.0,0.0,326.7,19.588526,-98.570476,2591.0,0,0,1,1,0,0,0,1,0,0,2,2.7,Tlaxcala
1.12,1.12,0.0,239.12,16.223978,-96.782999,1471.0,1,0,0,1,0,0,0,0,0,1,4,213.5,Oaxaca
174.0,174.0,0.0,123.35,16.87637,-97.238878,1395.0,0,0,1,0,1,0,1,0,0,0,1,0.71,Oaxaca
541.62,541.62,0.0,288.6,20.965772,-88.60441999999999,29.0,0,0,1,0,1,0,0,1,0,0,2,0.53,Yucatán
310.0,310.0,0.0,325.5,17.027281,-96.734358,1529.0,0,0,1,0,1,0,0,1,0,0,2,1.05,Oaxaca
1.0,1.0,0.0,176.62,16.589403,-97.226188,1254.0,0,0,1,1,0,0,0,0,0,1,4,176.62,Oaxaca
330.0,330.0,0.0,320.1,16.828518,-96.672011,1500.0,0,0,1,0,1,0,0,1,0,0,2,0.97,Oaxaca
500.0,500.0,0.0,400.0,20.007767,-99.220191,2157.0,0,0,1,0,1,0,0,1,0,0,2,0.8,Hidalgo
45.0,45.0,0.0,85.5,18.802161,-96.060888,3.0,0,0,1,1,0,0,1,0,0,0,1,1.9,Veracruz
90.0,90.0,0.0,101.7,20.2549,-101.947197,1683.0,0,0,1,0,1,0,1,0,0,0,1,1.13,Michoacán
185.0,185.0,0.0,144.3,16.996001,-96.780591,1567.0,0,0,1,0,1,0,1,0,0,0,1,0.78,Oaxaca
196.0,196.0,0.0,4664.8,19.838223,-98.030975,2282.0,0,0,1,0,1,0,0,0,1,0,2,23.8,Puebla
130.0,130.0,0.0,4407.0,20.799444,-104.000278,1371.0,0,1,0,0,1,0,0,0,1,0,6,33.9,Jalisco
13.5,13.5,0.0,513.0,25.783417,-108.994343,9.0,1,0,0,1,0,0,0,0,0,1,7,38.0,Sinaloa
1410.0,1410.0,0.0,380.7,22.875964,-102.540884,2305.0,0,0,1,0,1,0,0,1,0,0,2,0.27,Zacatecas
220.0,220.0,0.0,363.0,16.091356,-93.751783,59.0,1,0,0,0,1,0,0,1,0,0,3,1.65,Chiapas
54.0,54.0,0.0,123.42,20.4509,-101.528361,1709.0,0,0,1,1,0,0,1,0,0,0,1,2.29,Guanajuato
0.85,0.85,0.0,181.48,16.461214000000002,-96.788554,1367.0,0,0,1,1,0,0,0,0,0,1,4,213.51,Oaxaca
320.0,320.0,0.0,336.65,16.934399,-96.608509,1635.0,0,0,1,0,1,0,0,1,0,0,2,1.05,Oaxaca
72.0,72.0,0.0,102.2,20.134689,-100.293722,2480.0,0,0,1,0,1,0,1,0,0,0,1,1.42,Michoacán
120.0,120.0,0.0,3984.3,20.519444,-103.181667,1550.0,0,1,0,1,0,0,0,0,1,0,6,33.2,Jalisco
95.0,95.0,0.0,76.0,28.548193,-107.486924,2002.0,0,0,1,1,0,0,1,0,0,0,7,0.8,Chihuahua
290.0,290.0,0.0,116.0,23.674692,-100.182256,1721.0,0,0,1,0,1,0,1,0,0,0,1,0.4,Nuevo León
207.0,207.0,0.0,3415.5,20.080605,-98.368073,2148.0,1,0,0,1,0,1,0,0,0,0,5,16.5,Hidalgo
165.5,165.5,0.0,347.55,19.555591,-99.41738,2820.0,0,0,1,0,1,0,0,1,0,0,2,2.1,México
65.5,65.5,0.0,2187.7,27.92939,-101.303293,378.0,1,0,0,1,0,0,0,0,1,0,7,33.4,Coahuila
330.0,330.0,0.0,7590.0,20.05522,-99.343189,2022.0,1,0,0,1,0,1,0,0,0,0,5,23.0,Hidalgo
343.75,343.75,0.0,350.63,16.352279,-96.377979,1872.0,0,0,1,0,1,0,0,1,0,0,2,1.02,Oaxaca
130.0,130.0,0.0,119.6,18.893525,-98.730066,2217.0,0,0,1,0,1,0,1,0,0,0,1,0.92,Morelos
102.0,102.0,0.0,346.8,18.728967,-99.398583,980.0,0,0,1,0,1,0,0,1,0,0,2,3.4,Morelos
110.0,110.0,0.0,297.0,16.394262,-97.874836,240.0,1,0,0,0,1,0,0,1,0,0,3,2.7,Oaxaca
8100.0,1387.0,6713.0,381.42,23.435477,-99.757808,1686.0,0,0,1,0,1,0,0,1,0,0,2,0.27,Tamaulipas
8.65,8.65,0.0,159.59,17.409167,-99.240833,860.0,1,0,0,1,0,0,0,0,0,1,4,18.45,Guerrero
159.0,159.0,0.0,4690.5,22.354259,-102.883726,1899.0,0,1,0,1,0,0,0,0,1,0,6,29.5,Zacatecas
1.0,1.0,0.0,175.91,18.946788,-97.813104,2116.0,0,0,1,1,0,0,0,0,0,1,4,175.91,Puebla
65.0,65.0,0.0,2917.85,21.674444,-102.585278,1948.0,0,1,0,1,0,0,0,0,1,0,6,44.89,Jalisco
15.7,15.7,0.0,163.91,17.009002,-100.089367,13.0,1,0,0,1,0,0,0,0,0,1,4,10.44,Guerrero
115.0,115.0,0.0,2530.0,20.473611,-103.443056,1585.0,1,0,0,1,0,1,0,0,0,0,5,22.0,Jalisco
90.0,90.0,0.0,342.0,18.616566,-99.181044,884.0,0,0,1,1,0,0,0,1,0,0,2,3.8,Morelos
85.0,85.0,0.0,348.5,22.749894,-101.085559,1719.0,0,0,1,1,0,0,0,1,0,0,2,4.1,San Luis Potosí
218.5,218.5,0.0,107.07,17.097537,-96.063252,2260.0,0,0,1,0,1,0,1,0,0,0,1,0.49,Oaxaca
158.5,158.5,0.0,358.21,29.070308,-100.674228,248.0,0,0,1,1,0,0,0,1,0,0,7,2.26,Coahuila
355.0,355.0,0.0,349.32,18.100724,-97.059027,1017.0,0,0,1,0,1,0,0,1,0,0,2,0.98,Oaxaca
700.0,700.0,0.0,361.0,17.724643,-97.323823,2089.0,0,0,1,0,1,0,0,1,0,0,2,0.52,Oaxaca
324.0,324.0,0.0,129.6,16.667721,-93.650475,516.0,1,0,0,1,0,0,1,0,0,0,3,0.4,Chiapas
300.0,300.0,0.0,354.0,21.346903,-97.686252,41.0,0,0,1,0,1,0,0,1,0,0,2,1.18,Veracruz
115.0,115.0,0.0,329.73,19.548652,-98.881349,2249.0,0,0,1,0,1,0,0,1,0,0,2,2.87,México
105.0,105.0,0.0,93.45,16.743713,-98.476618,481.0,1,0,0,1,0,0,1,0,0,0,3,0.89,Guerrero
75.0,75.0,0.0,1635.0,19.023089,-100.007278,2140.0,0,0,1,0,1,1,0,0,0,0,5,21.8,México
0.92,0.92,0.0,195.04,16.982708,-96.89111,2439.0,1,0,0,1,0,0,0,0,0,1,4,212.0,Oaxaca
120.0,120.0,0.0,104.4,15.999508,-96.335189,1006.0,0,0,1,0,1,0,1,0,0,0,1,0.87,Oaxaca
66.0,66.0,0.0,122.75,20.192762,-99.272683,2007.0,0,0,1,1,0,0,1,0,0,0,1,1.86,Hidalgo
86.0,86.0,0.0,2064.0,19.559339,-98.913348,2242.0,1,0,0,1,0,1,0,0,0,0,5,24.0,México
13.55,13.55,0.0,247.42,18.371809,-99.869573,1663.0,0,0,1,0,1,0,0,0,0,1,4,18.26,Guerrero
144.0,144.0,0.0,317.0,16.252461,-92.135835,1643.0,1,0,0,0,1,0,0,1,0,0,3,2.2,Chiapas
502.0,502.0,0.0,251.6,20.916462,-89.947583,6.0,0,0,1,0,1,0,0,1,0,0,2,0.5,Yucatán
205.0,205.0,0.0,326.56,18.814539,-96.722323,371.0,0,0,1,0,1,0,0,1,0,0,2,1.59,Veracruz
58.0,58.0,0.0,256.94,20.738069,-99.383113,1764.0,1,0,0,1,0,0,0,1,0,0,3,4.43,Hidalgo
80.0,80.0,0.0,288.4,16.340970000000002,-98.447474,60.0,1,0,0,1,0,0,0,1,0,0,3,3.61,Oaxaca
515.0,515.0,0.0,4480.5,22.248535,-100.552076,1460.0,0,1,0,0,1,0,0,0,1,0,6,8.7,San Luis Potosí
122.0,122.0,0.0,2225.28,26.000787,-105.523257,1632.0,1,0,0,1,0,1,0,0,0,0,5,18.24,Durango
122.0,122.0,0.0,85.4,21.230556,-98.459513,131.0,1,0,0,0,1,0,1,0,0,0,3,0.7,Veracruz
9.0,9.0,0.0,211.5,18.600002,-99.369514,900.0,1,0,0,1,0,0,0,0,0,1,4,23.5,Morelos
60.0,60.0,0.0,330.0,19.261132,-98.895655,2237.0,0,0,1,1,0,0,0,1,0,0,2,5.5,México
0.5,0.5,0.0,92.5,20.215571,-98.731229,2354.0,0,0,1,1,0,0,0,0,0,1,4,185.0,Hidalgo
45.0,45.0,0.0,2436.3,20.318333,-105.323889,600.0,0,1,0,1,0,0,0,0,1,0,6,54.14,Jalisco
260.0,260.0,0.0,327.6,21.286471,-97.791205,223.0,0,0,1,0,1,0,0,1,0,0,2,1.26,Veracruz
5.48,5.48,0.0,231.86,20.613611,-105.227222,101.0,1,0,0,1,0,0,0,0,0,1,4,42.31,Jalisco
79.0,79.0,0.0,316.0,18.781866,-99.231463,1111.0,0,0,1,1,0,0,0,1,0,0,2,4.0,Morelos
98.0,98.0,0.0,117.6,18.599139,-103.504754,200.0,1,0,0,1,0,0,1,0,0,0,3,1.2,Michoacán
51.0,51.0,0.0,372.3,21.148611,-102.685278,1868.0,0,0,1,1,0,0,0,1,0,0,2,7.3,Jalisco
310.0,310.0,0.0,341.0,19.775508,-99.20798,2305.0,0,0,1,0,1,0,0,1,0,0,2,1.1,México
88.0,88.0,0.0,2992.0,27.0025,-105.033056,1420.0,1,0,0,1,0,1,0,0,0,0,5,34.0,Chihuahua
70.0,70.0,0.0,259.0,22.272187,-101.986564,2029.0,0,0,1,1,0,0,0,1,0,0,2,3.7,Zacatecas
15.0,15.0,0.0,412.5,21.950253,-105.145057,25.0,1,0,0,1,0,0,0,0,0,1,4,27.5,Nayarit
280.0,280.0,0.0,115.0,17.136478,-93.311165,311.0,1,0,0,0,1,0,1,0,0,0,3,0.41,Chiapas
105.0,105.0,0.0,1785.0,22.512992,-101.913761,2138.0,0,0,1,1,0,1,0,0,0,0,5,17.0,Zacatecas
1910.0,525.0,1385.0,315.0,22.400099,-101.166842,1853.0,0,0,1,0,1,0,0,1,0,0,2,0.6,San Luis Potosí
90.0,90.0,0.0,342.0,22.187881,-100.937274,1850.0,0,0,1,1,0,0,0,1,0,0,2,3.8,San Luis Potosí
336.0,336.0,0.0,3864.0,19.879861,-98.81929,2321.0,0,0,1,0,1,1,0,0,0,0,5,11.5,Hidalgo
